title,lines
Magnetic field monitoring of four massive A-F supergiants,"[""\\title{Magnetic field monitoring of four massive A-F supergiants\\footnote{This work is based on observations obtained at the Canada-France-Hawaii Telescope (CFHT) which is operated by the National Research Council (NRC) of Canada, the Institut National des Sciences de l'Univers of the Centre National de la Recherche Scientifique (CNRS) of France, and the University of Hawaii. The observations at the CFHT were performed with care and respect from the summit of Maunakea which is a significant cultural and historic site.}}"", ""\\title{Magnetic field monitoring of four massive A-F supergiants\\footnote{This work is based on observations obtained at the Canada-France-Hawaii Telescope (CFHT) which is operated by the National Research Council (NRC) of Canada, the Institut National des Sciences de l'Univers of the Centre National de la Recherche Scientifique (CNRS) of France, and the University of Hawaii. The observations at the CFHT were performed with care and respect from the summit of Maunakea which is a significant cultural and historic site.}}"", 'Canada}', '\\affiliation{Royal Military College of Canada \\\\', 'Kingston, ON, Canada K0H1S0}', 'Department of Physics, 60 W. Olsen Road, Thousand Oaks, CA, 91360, USA}', ""PSL University, CNRS, Sorbonne University, Universit\\'e Paris Cit\\'e, CY Cergy Paris University, 92190 Meudon, France}"", ""PSL University, CNRS, Sorbonne University, Universit\\'e Paris Cit\\'e, CY Cergy Paris University, 92190 Meudon, France}"", '\\affiliation{Royal Military College of Canada \\\\', 'Kingston, ON, Canada K0H1S0}', 'Canada}', '\\affiliation{Royal Military College of Canada \\\\', 'Kingston, ON, Canada K0H1S0}']"
Sagittarius A* near-infrared flares polarization as a probe of space-time I: Non-rotating exotic compact objects,"['\\institute{CENTRA, Faculdade de Engenharia, Universidade do Porto, s/n, R. Dr. Roberto Frias, 4200-465 Porto, Portugal\\\\', '\\and CENTRA, Departamento de Física, Instituto Superior Técnico-IST, Universidade de Lisboa-UL, Avenida Rovisco Pais 1, 1049-001 Lisboa, Portugal', '\\and Institute of Physics, University of Tartu, W. Ostwaldi 1, 50411 Tartu, Estonia', '\\and Departamento de Física Teórica, Universidad Complutense de Madrid, E-28040 Madrid, Spain']"
Radioastron probing the fine structure of the flaring H2O maser in star-forming region G25.65+1.05,"['\\affiliation[1]{organization={P.N. Lebedev Physical Instutute of the Russian Academy of Sciences},', 'country={Russia}}', 'There were three RadioAstron observing sessions dedicated to G25.65+1.05. The first one was conducted on 10 August 2017 in frames of a joint proposal for RadioAstron and VLBA facility while the source exhibited low brightness of $\\sim$200~Jy, indicating a quiescent state (this paper). Since no interferometric observations preceding the super-flare have been published so far, the present study fills this gap. The second observation was carried out on 29 September 2017 during the ongoing flare detected on 7 September 2017, and apart from the 10-meter Space Radio Telescope (SRT) involved the 32-meter Torun radio telescope (Poland) and 26-meter Hartebeesthoek radio telescope (Republic of South Africa) \\citep{Bayandina2020}. The third RadioAstron session was conducted on 18 April 2018 (this paper), in 7.5 months post-flare, when the source was again in relatively stable state according to the work \\citep{2020ARep...64...15A}. The last observation involved the SRT antenna and several ground telescopes (see Section \\ref{observations}), but unfortunately the SRT data were lost by technical reasons. Nevertheless, the ground-based data of this final session are of great importance because they were obtained in the period after a powerful outburst of G25.65+1.05 and allow us to trace the full evolution of the source spatial structure during its changing state. By studying the spatial distribution of H$_2$O masers both pre-outburst and well into the subsequent period, we aim to enrich our understanding of the source structure and trace its spatial evolution across a broader temporal interval than previously achieved. The other goal is to reveal the existence of possible super-compact maser spots related to the source and their origin using very high angular resolution supplied by Space-VLBI technique.', 'There were three RadioAstron observing sessions dedicated to G25.65+1.05. The first one was conducted on 10 August 2017 in frames of a joint proposal for RadioAstron and VLBA facility while the source exhibited low brightness of $\\sim$200~Jy, indicating a quiescent state (this paper). Since no interferometric observations preceding the super-flare have been published so far, the present study fills this gap. The second observation was carried out on 29 September 2017 during the ongoing flare detected on 7 September 2017, and apart from the 10-meter Space Radio Telescope (SRT) involved the 32-meter Torun radio telescope (Poland) and 26-meter Hartebeesthoek radio telescope (Republic of South Africa) \\citep{Bayandina2020}. The third RadioAstron session was conducted on 18 April 2018 (this paper), in 7.5 months post-flare, when the source was again in relatively stable state according to the work \\citep{2020ARep...64...15A}. The last observation involved the SRT antenna and several ground telescopes (see Section \\ref{observations}), but unfortunately the SRT data were lost by technical reasons. Nevertheless, the ground-based data of this final session are of great importance because they were obtained in the period after a powerful outburst of G25.65+1.05 and allow us to trace the full evolution of the source spatial structure during its changing state. By studying the spatial distribution of H$_2$O masers both pre-outburst and well into the subsequent period, we aim to enrich our understanding of the source structure and trace its spatial evolution across a broader temporal interval than previously achieved. The other goal is to reveal the existence of possible super-compact maser spots related to the source and their origin using very high angular resolution supplied by Space-VLBI technique.', 'The last observation of G25.65+1.05 in frames of RadioAstron program was performed on 18 April 2018 (project code \\texttt{rags31b}) and involved ground-based 100-meter Green Bank telescope (GBT, USA) and 32-meter antennas in Svetloe (SV, Russia), Medicina (MC, Italy) and Torun (TR, Poland). The observation lasted almost three hours (03:15$-$06:05 UTC), but the Green Bank telescope joined it only for the last hour (05:00$-$06:05 UTC). Unfortunately, RadioAstron data were lost due to technical reasons, and only ground-based data were used in analysis. The obtained \\texttt{UV}-coverage is presented in Figure \\ref{fig:UV} (right panel) and the baselines range from 25 to 515 Mega wavelength. The maximum projected baseline 515 M$\\lambda$ corresponds to the spatial resolution of $\\sim$400 $\\mu$as.', 'The last observation of G25.65+1.05 in frames of RadioAstron program was performed on 18 April 2018 (project code \\texttt{rags31b}) and involved ground-based 100-meter Green Bank telescope (GBT, USA) and 32-meter antennas in Svetloe (SV, Russia), Medicina (MC, Italy) and Torun (TR, Poland). The observation lasted almost three hours (03:15$-$06:05 UTC), but the Green Bank telescope joined it only for the last hour (05:00$-$06:05 UTC). Unfortunately, RadioAstron data were lost due to technical reasons, and only ground-based data were used in analysis. The obtained \\texttt{UV}-coverage is presented in Figure \\ref{fig:UV} (right panel) and the baselines range from 25 to 515 Mega wavelength. The maximum projected baseline 515 M$\\lambda$ corresponds to the spatial resolution of $\\sim$400 $\\mu$as.', 'The last observation of G25.65+1.05 in frames of RadioAstron program was performed on 18 April 2018 (project code \\texttt{rags31b}) and involved ground-based 100-meter Green Bank telescope (GBT, USA) and 32-meter antennas in Svetloe (SV, Russia), Medicina (MC, Italy) and Torun (TR, Poland). The observation lasted almost three hours (03:15$-$06:05 UTC), but the Green Bank telescope joined it only for the last hour (05:00$-$06:05 UTC). Unfortunately, RadioAstron data were lost due to technical reasons, and only ground-based data were used in analysis. The obtained \\texttt{UV}-coverage is presented in Figure \\ref{fig:UV} (right panel) and the baselines range from 25 to 515 Mega wavelength. The maximum projected baseline 515 M$\\lambda$ corresponds to the spatial resolution of $\\sim$400 $\\mu$as.', 'The last observation of G25.65+1.05 in frames of RadioAstron program was performed on 18 April 2018 (project code \\texttt{rags31b}) and involved ground-based 100-meter Green Bank telescope (GBT, USA) and 32-meter antennas in Svetloe (SV, Russia), Medicina (MC, Italy) and Torun (TR, Poland). The observation lasted almost three hours (03:15$-$06:05 UTC), but the Green Bank telescope joined it only for the last hour (05:00$-$06:05 UTC). Unfortunately, RadioAstron data were lost due to technical reasons, and only ground-based data were used in analysis. The obtained \\texttt{UV}-coverage is presented in Figure \\ref{fig:UV} (right panel) and the baselines range from 25 to 515 Mega wavelength. The maximum projected baseline 515 M$\\lambda$ corresponds to the spatial resolution of $\\sim$400 $\\mu$as.']"
"Radio, X-ray, and EUV signatures of internal and external reconnection of an erupting flux rope",[]
Giant Outer Transiting Exoplanet Mass (GOT 'EM) Survey. VI: Confirmation of a Long-Period Giant Planet Discovered with a Single TESS Transit,"['\\affiliation{Department of Physics and Astronomy, The University of New Mexico, 210 Yale Blvd NE, Albuquerque, NM 87106, USA}', '\\affiliation{Department of Physics and Astronomy, The University of New Mexico, 210 Yale Blvd NE, Albuquerque, NM 87106, USA}', '\\affiliation{Department of Physics and Astronomy, The University of New Mexico, 210 Yale Blvd NE, Albuquerque, NM 87106, USA}', '\\affiliation{Department of Physics and Astronomy, The University of New Mexico, 210 Yale Blvd NE, Albuquerque, NM 87106, USA}', '\\affiliation{Department of Astronomy and Astrophysics, University of California, Santa Cruz, CA 95064, USA}', '\\affiliation{Observatoire Astronomique de l’Université de Genève, Chemin Pegasi 51, CH-1290 Versoix, Switzerland}', '\\affiliation{Caltech/IPAC-NASA Exoplanet Science Institute, 770 S. Wilson Avenue, Pasadena, CA 91106, USA}', '\\affiliation{Center for Astrophysics ${\\rm \\mid}$ Harvard {\\rm \\&} Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA}', '\\affiliation{NASA Ames Research Center, Moffett Field, CA 94035, USA}', '\\affiliation{European Southern Observatory, Alonso de Córdova 3107, Vitacura, Casilla 19001, Santiago, Chile}', '\\affiliation{Department of Earth and Planetary Sciences, University of California, Riverside, CA 92521, USA}', '\\affiliation{Jet Propulsion Laboratory, California Institute of Technology, 4800 Oak Grove Drive, Pasadena, CA 91109, USA}', '\\affiliation{National Research Council Canada, Herzberg Astronomy \\& Astrophysics Research Centre, 5071 West Saanich Road, Victoria, BC V9E 2E7, Canada}', '\\affiliation{Department of Physics and Astronomy, The University of New Mexico, 210 Yale Blvd NE, Albuquerque, NM 87106, USA}', '\\affiliation{Department of Physics and Astronomy, The University of New Mexico, 210 Yale Blvd NE, Albuquerque, NM 87106, USA}', '\\affiliation{Department of Physics and Astronomy, The University of New Mexico, 210 Yale Blvd NE, Albuquerque, NM 87106, USA}', '\\affiliation{Department of Physics and Astronomy, The University of New Mexico, 210 Yale Blvd NE, Albuquerque, NM 87106, USA}', '\\affiliation{SETI Institute, Carl Sagan Center, 339 Bernardo Ave, Suite 200, Mountain View, CA 94043, USA}', '\\affiliation{Department of Physics and Astronomy, Vanderbilt University, Nashville, TN 37235, USA}', '\\affiliation{Observatoire Astronomique de l’Université de Genève, Chemin Pegasi 51, CH-1290 Versoix, Switzerland}', '\\affiliation{Space Research and Planetary Sciences, Physics Institute, University of Bern, Gesellschaftsstrasse 6, 3012 Bern, Switzerland}', '\\affiliation{Center for Astrophysics ${\\rm \\mid}$ Harvard {\\rm \\&} Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA}', '\\affiliation{Center for Astrophysics ${\\rm \\mid}$ Harvard {\\rm \\&} Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA}', '\\affiliation{Department of Physics, Engineering and Astronomy, Stephen F. Austin State University, 1936 North St, Nacogdoches, TX 75962, USA}', '\\affiliation{Center for Astrophysics ${\\rm \\mid}$ Harvard {\\rm \\&} Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA}', '\\affiliation{Department of Physics, University of Warwick, Gibbet Hill Road, Coventry CV4 7AL, UK}', '\\affiliation{Centre for Exoplanets and Habitability, University of Warwick, Gibbet Hill Road, Coventry CV4 7AL, UK}', ""\\affiliation{Astrobiology Research Unit, Universit\\'e de Li\\`ege, 19C All\\'ee du 6 Ao\\^ut, 4000 Li\\`ege, Belgium}"", '\\affiliation{Department of Earth, Atmospheric and Planetary Science, Massachusetts Institute of Technology, 77 Massachusetts Avenue, Cambridge, MA 02139, USA}', ""\\affiliation{Instituto de Astrof\\'isica de Canarias (IAC), Calle V\\'ia L\\'actea s/n, 38200, La Laguna, Tenerife, Spain}"", ""\\affiliation{Facultad de Ingeniera y Ciencias, Universidad Adolfo Ib\\'{a}\\~{n}ez, Av. Diagonal las Torres 2640, Pe\\~{n}alol\\'{e}n, Santiago, Chile}"", '\\affiliation{Millennium Institute for Astrophysics, Chile}', '\\affiliation{Data Observatory Foundation, Chile}', '\\affiliation{Mullard Space Science Laboratory, University College London, Holmbury St Mary, Dorking, Surrey RH5 6NT, UK}', '\\affiliation{SETI Institute, Carl Sagan Center, 339 Bernardo Ave, Suite 200, Mountain View, CA 94043, USA}', ""\\affiliation{Unistellar, 5 all\\'ee Marcel Leclerc, b\\^{a}timent B, Marseille, 13008, France}"", '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720, USA}', '\\affiliation{Observatoire Astronomique de l’Université de Genève, Chemin Pegasi 51, CH-1290 Versoix, Switzerland}', '\\affiliation{NASA Exoplanet Science Institute/Caltech-IPAC, MC 314-6, 1200 E. California Blvd., Pasadena, CA 91125, USA}']"
MIRACLE III. JWST/MIRI expose the hidden role of the AGN outflow in NGC 1068,[]
The Roasting Marshmallows Program with IGRINS on Gemini South III: Seeing deeper into the metal depleted atmosphere of a gas-giant on the cusp of the hot to ultra-hot Jupiter transition,[]
The Lyman-$α$ Forest from LBGs: First 3D Correlation Measurement with DESI and Prospects for Cosmology,[]
"FAUST. XXVIII. High-Resolution ALMA Observations of Class 0/I Disks: Structure, Optical Depths, and Temperatures",[]
Guesswork in the gap: the impact of uncertainty in the compact binary population on source classification,[]
Measuring the Astrophysical Galactic Plane Neutrino Flux and Searching for Galactic PeVatrons using the IceCube Multi-Flavor Astrophysical Neutrino Sample,[]
Enhanced Radio Emission Between a Galaxy Cluster Pair,[]
Hyper-py: HYbrid Photometry and Extraction Routine in PYthon,[]
A value-added catalogue of neural network-based europium abundances for GALAH DR4,[]
The impact of cosmic filaments on the abundance of satellite galaxies,[]
The ALPINE-CRISTAL-JWST Survey: JWST/IFU Optical Observations for 18 Main-Sequence Galaxies at z=4-6,[]
A socio-demographic study of the exoplanet direct imaging community II,[]
Multi-harmonic and special shape/pattern/template approximations of discrete signals with generally irregular arguments,[]
Morphological Zoo of Inflationary Gravitational Wave Spectra imprinted by a Sequence of Post-Inflationary Epochs,[]
"""SNe Ia twins"" in the Hubble flow, and the determination of H0","[""Investigaciones Cient\\'{\\i}ficas, c/. Serrano 121, E-28006, Madrid, Spain}"", ""i Franqu\\'es 1, E--08028, Barcelona, Spain}"", ""Investigaciones Cient\\'{\\i}ficas, c/. Serrano 121, E-28006, Madrid, Spain}"", ""i Franqu\\'es 1, E--08028, Barcelona, Spain}"", 'Tenerife, Spain}', 'La Laguna, Tenerife, Spain}', ""\\affiliation{INAF - Osservatorio Astronomico di Padova, Vicolo dell'Osservatorio 5, 35122 Padova, Italy}""]"
Anisotropic Universes in Light of Observations,"[""\\affiliation{Departamento  de  F\\'isica,  Universidad  del Valle, \\\\ Ciudad  Universitaria Mel\\'endez,  Santiago de Cali  760032,  Colombia}""]"
Exoplanetary radio emission predictions and detectability in the SKA era,[]
Spectropolarimetry for Discerning Geometry and Structure in Circumstellar Media of Hot Massive Stars,"['\\newcommand\\bain{Bull. Astron. Inst. Netherlands}', '\\newcommand\\jrasc{J.~R.~Astron. Soc. Canada}', '\\newcommand\\pasa{Publ. Astron. Soc. Australia}']"
Sibling Sub-Neptunes Around Sibling M Dwarfs: TOI-521 and TOI-912,[]
Brightest Group Galaxies IV: Probing Size--Mass Relation and Morphological Quenching in COSMOS-Web from $z = 3.7$,"['Department of Computer Science, Aalto University, PO Box 15400, Espoo, FI-00076, Finland \\label{Aalto}', 'Department of Physics, University of Helsinki, P. O. Box 64, FI-00014 Helsinki, Finland \\label{Helsinki}', 'Laboratory for Multiwavelength Astrophysics, School of Physics and Astronomy, Rochester Institute of Technology, 84 Lomb Memorial Drive, Rochester, NY 14623, USA \\label{Rochester}', 'University of Bologna - Department of Physics and Astronomy “Augusto Righi” (DIFA), Via Gobetti 93/2, I-40129 Bologna, Italy \\label{Bologna}', 'INAF - Osservatorio di Astrofisica e Scienza dello Spazio di Bologna, via Gobetti 93/3, 40129 Bologna, Italy \\label{INAF}', 'Zentrum für Astronomie, Universität Heidelberg, Philosophenweg 12, 69120 Heidelberg, Germany \\label{Heidelberg}', 'Zanjan 45137-66731, Iran\\label{IASBS}', ""Aix Marseille Univ, CNRS, LAM, Laboratoire d'Astrophysique de Marseille, Marseille, France \\label{LAM}"", 'Department of Physics and Astronomy, University of Victoria, BC V8X 4M6, Canada \\label{Victoria}', 'Infosys Visiting Chair Professor, Indian Institute of Science, Bangalore 560012, India \\label{Infosys}', 'Department of Physics, University of California, Santa Barbara, Santa Barbara, CA 93106 USA \\label{ucsb}', 'The University of Texas at Austin, 2515 Speedway Blvd Stop C1400, Austin, TX 78712, USA \\label{UAT}', 'Cosmic Dawn Center (DAWN), Denmark \\label{DAWN}', 'Department of Physics, University of Hawaii, Hilo, 200 W Kawili St, Hilo, HI 96720, USA \\label{HawaiiHilo}', 'Caltech/IPAC, MS 314-6, 1200 E. California Blvd. Pasadena, CA 91125, USA \\label{Pasadena}', 'Université Paris-Saclay, Université Paris Cité, CEA, CNRS, AIM, 91191 Gif-sur-Yvette, France \\label{CEA}', 'Institute for Computational Cosmology, Department of Physics, Durham University, South Road, Durham DH1 3LE, United Kingdom \\label{Durham}', 'Deutsches Zentrum für Astrophysik, Postplatz 1, 02826, Görlitz, Germany \\label{DZA}', 'TU Dresden, Institute of Nuclear and Particle Physics, 01062, Dresden, Germany; DESY, Notkestrasse 85, 22607, Hamburg, Germany \\label{Dresden}', 'Department of Physics and Astronomy, University of California, Riverside, 900 University Avenue, Riverside, CA 92521, USA \\label{Riverside}', 'Department of Physics and Astronomy, University of Kentucky, 505 Rose Street, Lexington, KY 40506, USA \\label{Kentucky}', 'Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA \\label{STScI}', ""Institut d'Astrophysique de Paris, UMR 7095, CNRS, and Sorbonne Université, 98 bis boulevard Arago, 75014 Paris, France \\label{IAP}"", 'Purple Mountain Observatory, Chinese Academy of Sciences, 10 Yuanhua Road, Nanjing 210023, China \\label{PurpleMObs}', 'DTU-Space, Technical University of Denmark, Elektrovej 327, 2800 Kgs. Lyngby, Denmark \\label{DTU}', 'ITP, Universität Heidelberg, Philosophenweg 16, 69120, Heidelberg, Germany \\label{ITP}']"
AGN hosting jets. I: A semi-analytical model for the evolution of radio galaxies,[]
NGTS-11 c: a transiting Neptune-mass planet interior to the warm Saturn NGTS-11 b,[]
Hiding Out at the Low End: No Gap and a Peak in the Black-Hole Mass Spectrum,"['\\newcommand{\\cca}{Center for Computational Astrophysics, Flatiron Institute, 162 Fifth Avenue, New York, NY 10010, USA}', '\\newcommand{\\sbu}{Department of Physics and Astronomy, Stony Brook University, Stony Brook, NY 11794, USA}', '\\newcommand{\\pa}{Department of Physics and Astronomy, Northwestern University, 2145 Sheridan RD, Evanston, IL 60208, USA}', '\\newcommand{\\ciera}{Center for Interdisciplinary Exploration and Research in Astrophysics (CIERA), Northwestern University, 1800 Sherman Ave, Evanston, IL 60201, USA}']"
Challenges of standard halo models in constraining galaxy properties from CIB anisotropies,[]
Parsec-scale jet precession and a putative supermassive binary black hole system in the blazar AO 0235+164,"['$^{1}$Núcleo de Astrofísica, Universidade Cidade de São Paulo, R. Galvão Bueno 868, Liberdade, São Paulo, SP 01506-000, Brazil\\\\']"
In-Situ Formation of the Cold Classical Kuiper Belt,[]
Wind-mediated Eddington-limited emission in a 1e4 Black Hole Tidal Disruption Event,[]
Detection of millimeter-wave coronal emission in a quasar at cosmological distance using microlensing,"['\\institute{Leiden Observatory, Leiden University, P.O. Box 9513, 2300 RA Leiden, The Netherlands \\\\', '\\institute{Leiden Observatory, Leiden University, P.O. Box 9513, 2300 RA Leiden, The Netherlands \\\\', '\\and Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Mekelweg 4, 2628 CD Delft, The Netherlands', '\\and Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Mekelweg 4, 2628 CD Delft, The Netherlands', '\\and SRON -- Netherlands Institute for Space Research, Niels Bohrweg~4, 2333 CA Leiden, The Netherlands', '\\and SRON -- Netherlands Institute for Space Research, Niels Bohrweg~4, 2333 CA Leiden, The Netherlands', ""\\and STAR Institute, University of Li{\\`e}ge, Quartier Agora, All\\'ee du six Aout 19c, 4000 Li\\`ege, Belgium"", '\\and Sterrenkundig Observatorium, Universiteit Gent, Krijgslaan 281 S9, B-9000 Gent, Belgium', '\\and{Kavli Institute for Particle Astrophysics and Cosmology and Department of Physics, Stanford University, Stanford, CA 94305, USA}', '\\and Institute for Particle Physics and Astrophysics, ETH Zurich, Wolfgang-Pauli-Strasse 27, CH-8093 Zurich, Switzerland', '\\and {Physics Department, Technion, Haifa 32000, Israel}', '\\and ICC, University of Barcelona, Marti i Franques 1, 08028 Barcelona, Spain', '\\and ICREA, Pg. Lluis Companys 23, Barcelona, 08010, Spain', '\\and Kapteyn Astronomical Institute, University of Groningen, Postbus 800, NL-9700 AV Groningen, The Netherlands', '\\and Kapteyn Astronomical Institute, University of Groningen, Postbus 800, NL-9700 AV Groningen, The Netherlands', '\\and South African Radio Astronomy Observatory (SARAO), P.O. Box 443, Krugersdorp 1740, South Africa', '\\and Department of Physics, University of Pretoria, Lynnwood Road, Hatfield, Pretoria, 0083, South Africa', '\\and European Southern Observatory, Karl-Schwarzschild-Stra\\ss e 2, D-85748 Garching bei M\\""unchen, Germany', 'RXJ1131 has extensive multi-wavelength data, from X-ray \\citep{Chartas2009, Reis2014, deFrancesco2023} to radio wavelengths \\citep{Wucknitz2008}, including long-term monitoring at optical wavelengths as a part of the COSMOGRAIL campaign \\citep{Tewes2013, Millon2020}. The flux ratios of the four quasar images show significant variability at both the optical and X-ray wavelengths \\citep{Sluse2005, Sluse2007, Dai2010a}.']"
TOI-2005b: An Eccentric Warm Jupiter in Spin-Orbit Alignment,"['\\newcommand{\\CfA}{Center for Astrophysics \\textbar \\ Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA}', '\\newcommand{\\USQ}{University of Southern Queensland, Centre for Astrophysics, West Street, Toowoomba, QLD 4350 Australia}', '\\newcommand{\\FlatironCCA}{Center for Computational Astrophysics, Flatiron Institute, 162 Fifth Avenue, New York, NY 10010, USA}', '\\newcommand{\\UIUC}{Department of Astronomy, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA}', '\\newcommand{\\PSUAA}{Department of Astronomy \\& Astrophysics, 525 Davey Laboratory, The Pennsylvania State University, University Park, PA, 16802, USA}', '\\newcommand{\\PSUCEHW}{Center for Exoplanets and Habitable Worlds, 525 Davey Laboratory, The Pennsylvania State University, University Park, PA, 16802, USA}', '\\newcommand{\\NOIRLAB}{NSF’s National Optical-Infrared Astronomy Research Laboratory, 950 N. Cherry Avenue, Tucson, AZ 85719, USA}', '\\newcommand{\\MITKavli}{Department of Physics and Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA}', '\\newcommand{\\DTU}{DTU Space,  Technical University of Denmark, Elektrovej 328, DK-2800 Kgs. Lyngby, Denmark}', '\\newcommand{\\CarnegieOBS}{The Observatories of the Carnegie Instution for Science, 813 Santa Barbara Street, Pasadena, CA, 91101, USA}', '\\newcommand{\\CarnegieLCO}{Las Campanas Observatory, Carnegie Institution for Science, Colina El Pino, Casilla 601 La Serena, Chile}', '\\newcommand{\\CarnegieEPL}{Earth and Planets Laboratory, Carnegie Institution for Science, 5241 Broad Branch Road, NW, Washington, DC 20015, USA}', '\\affiliation{The Johns Hopkins University Applied Physics Laboratory, 11100 Johns Hopkins Rd, Laurel, MD, 20723, USA}', ""\\affil{Observatoire de la C\\^ote d'Azur, UniCA, Laboratoire Lagrange, CNRS UMR 7293, CS 34229, 06304 Nice cedex 4, France}"", ""\\affil{Facultad de Ingenier\\'{i}a y Ciencias, Universidad Adolfo Ib\\'{a}\\~{n}ez, Av. Diagonal las Torres 2640, Pe\\~{n}alol\\'{e}n, Santiago, Chile}"", '\\affil{Millennium Institute for Astrophysics, Chile}', '\\affil{Data Observatory Foundation, Chile}', '\\affiliation{NASA Goddard Space Flight Center, Exoplanets and Stellar Astrophysics Laboratory (Code 667), Greenbelt, MD 20771, USA}', '\\affiliation{Department of Physics and Astronomy, The University of New Mexico, 210 Yale Blvd NE, Albuquerque, NM 87106, USA}', '\\affiliation{Department of Physics and Astronomy, The University of New Mexico, 210 Yale Blvd NE, Albuquerque, NM 87106, USA}', ""\\affil{Observatoire de la C\\^ote d'Azur, UniCA, Laboratoire Lagrange, CNRS UMR 7293, CS 34229, 06304 Nice cedex 4, France}"", '\\affil{Max-Planck-Institut f\\""{u}r Astronomie, K\\""{o}nigstuhl  17, 69117 Heidelberg, Germany}', '\\affil{Max-Planck-Institut f\\""{u}r Astronomie, K\\""{o}nigstuhl  17, 69117 Heidelberg, Germany}']"
A Neural Symbolic Model for Space Physics,"['\\affil[1]{Qiuzhen College, Tsinghua University, Beijing, China.}', '\\affil[2]{Institute for Artificial Intelligence, Peking University, Beijing, China.}', '\\affil[3]{School of Earth and Space Sciences, Peking University, Beijing, China}', '\\affil[4]{Max-Planck Institute for Solar System Research, Göttingen, Germany.}', '\\affil[5]{Institute of Space Sciences, Shandong University, Weihai, China}', '\\affil[6]{Yau Mathematical Sciences Center, Tsinghua University, Beijing, China.}', '\\affil[7]{Beijing Institute of Mathematical Sciences and Applications, Beijing, China.}', '\\affil[8]{Department of Mathematical Sciences, Tsinghua University, Beijing, China.}', '\\affil[9]{Department of Electronic Engineering, Tsinghua University, Beijing, China.}', '\\affil[10]{Institute for AI Industry Research, Tsinghua University, Beijing, China.}']"
Modeling X-ray photon pile-up with a normalizing flow,[]
Super-Eddington accretion in protogalactic cores,[]
MG-NECOLA: Fast Neural Emulators for Modified Gravity Cosmologies,[]
Core-halo scaling relations in self-interacting scalar field dark matter,[]
ELAIS-N1 Deep Field uGMRT Band-2: Constraints on Diffuse Galactic Synchrotron Emission Power Spectrum,[]
Graph Neural Networks for Interferometer Simulations,[]
The First X-Ray Polarimetry of an Eclipsing Low-Mass X-Ray Binary: Serendipitous IXPE Observation of AX J1745.6-2901,[]
Mid-infrared extinction toward the Galactic center,"['\\affiliation{Canadian Institute for Theoretical Astrophysics, University of Toronto, 60 St. George Street, Toronto, ON M5S 3H8, Canada}', '\\affiliation{Max Planck Insitute for Radioastronomy, auf dem H{\\""u}gel 69, Bonn, Germany}', '\\affiliation{Center for Astrophysics $|$ Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA}', '\\affiliation{Center for Astrophysics $|$ Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA}', '\\affiliation{Canadian Institute for Theoretical Astrophysics, University of Toronto, 60 St. George Street, Toronto, ON M5S 3H8, Canada}', '\\affiliation{Dunlap Institute for Astronomy and Astrophysics, University of Toronto, 50 St. George Street, Toronto, ON M5S 3H4, Canada}', '\\affiliation{Dunlap Institute for Astronomy and Astrophysics, University of Toronto, 50 St. George Street, Toronto, ON M5S 3H4, Canada}', '\\affiliation{Department of Astronomy, University of California Berkeley, Berkeley, CA 94704, USA}', '\\affiliation{European Space Agency (ESA), ESA Office, Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA}', '\\affiliation{Center for Astrophysics $|$ Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA}', '\\affiliation{McGill University, Montreal QC H3A 0G4, Canada}', '\\affiliation{Trottier Space Institute, 3550 Rue University, Montréal, Québec, H3A 2A7, Canada}', '\\affiliation{McGill University, Montreal QC H3A 0G4, Canada}', '\\affiliation{Trottier Space Institute, 3550 Rue University, Montréal, Québec, H3A 2A7, Canada}', '\\affiliation{Center for Astrophysics $|$ Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA}']"
Supernovae Driven Winds Impede Lyman Continuum Escape from Dwarf Galaxies in First 10 Myr,[]
(Re)-Defining Planets -- the Fundamental Plane of Planets,"['$^{1}$Department of Physics, St. Josephs University, Bengaluru-560027, Karnataka, India', '$^{3}$M. P. Birla Institute of Fundamental Research, Bengaluru-560001, Karnataka, India\\\\', '$^{4}$LUNEX EuroMoonMars EuroSpaceHub, Leiden/Noordwijk, The Netherlands\\\\', '$^{4}$LUNEX EuroMoonMars EuroSpaceHub, Leiden/Noordwijk, The Netherlands\\\\', '$^{5}$ERA chair on Space Photonics, University of Latvia, Riga, Latvia\\\\']"
