title,lines
"Uncovering Solar Wind Phenomena with iSAX, HDBSCAN, Human-in-the-loop and PSP Observations",['Georgia State University \\\\']
"Big Bang Nucleosynthesis constraints on $f(T,L_m)$ gravity",[]
"JADES Data Release 4 - Paper II: Data reduction, analysis and emission-line fluxes of the complete spectroscopic sample","['CB3 0HA, UK\\\\', '$^{2}$Cavendish Laboratory, University of Cambridge, 19 JJ Thomson Avenue, Cambridge CB3 0HE, UK\\\\', '$^{3}$ Scuola Normale Superiore, Piazza dei Cavalieri 7, I-56126 Pisa, Italy\\\\', '$^{4}$Centre for Astrophysics Research, Department of Physics, Astronomy and Mathematics, University of Hertfordshire, Hatfield AL10 9AB, UK \\\\', '$^{5}$ Cosmic Dawn Center (DAWN), Copenhagen, Denmark\\\\', '$^{7}$ University of Oxford, Department of Physics, Denys Wilkinson Building, Keble Road, Oxford OX13RH, United Kingdom\\\\', ""$^{8}$ Centro de Astrobiolog\\'ia (CAB), CSIC–INTA, Cra. de Ajalvir Km.~4, 28850- Torrej\\'on de Ardoz, Madrid, Spain\\\\"", '$^{9}$ DARK, Niels Bohr Institute, University of Copenhagen, Jagtvej 155A, DK-2200 Copenhagen, Denmark\\\\', ""$^{10}$ Sorbonne Universit\\'e, CNRS, UMR 7095, Institut d'Astrophysique de Paris, 98 bis bd Arago, 75014 Paris, France\\\\"", ""$^{11}$ Institut de Radioastronomie Millimétrique (IRAM), 300 Rue de la Piscine, 38400 Saint-Martin-d'Hères, France\\\\"", '$^{12}$ European Southern Observatory, Karl-Schwarzschild-Strasse 2, 85748 Garching, Germany \\\\', '$^{13}$ Center for Astrophysics $|$ Harvard \\& Smithsonian, 60 Garden St., Cambridge MA 02138 USA\\\\', '$^{14}$ Steward Observatory, University of Arizona, 933 N. Cherry Avenue, Tucson, AZ 85721, USA \\\\', '$^{16}$ Department of Physics and Astronomy, University College London, Gower Street, London WC1E 6BT, UK\\\\', '$^{17}$  Department of Astronomy, University of Wisconsin-Madison, 475 N. Charter St., Madison, WI 53706 USA\\\\', '$^{18}$ European Space Agency (ESA), European Space Astronomy Centre (ESAC), Camino Bajo del Castillo s/n, 28692 Villafranca del Castillo, Madrid, Spain \\\\', '$^{19}$  Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, Maryland 21218, USA\\\\', '$^{20}$  Department of Astronomy and Astrophysics, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA 95064, USA \\\\', '$^{21}$  Max-Planck-Institut f\\""ur extraterrestrische Physik (MPE), Gie{\\ss}enbachstra{\\ss}e 1, 85748 Garching, Germany \\\\', '$^{22}$  NSF National Optical-Infrared Astronomy Research Laboratory, 950 North Cherry Avenue, Tucson, AZ 85719, USA\\\\', '$^{23}$  NRC Herzberg, 5071 West Saanich Rd, Victoria, BC V9E 2E7, Canada \\\\']"
Galaxies as stochastic systems: why the next breakthrough in galaxy evolution requires one hundred million spectra,"['\\textbf{Sandro Tacchella}$^1$  \\textit{(Cavendish Laboratory, University of Cambridge, UK)},', '\\textbf{Vasily Belokurov}  \\textit{(Institute of Astronomy, University of Cambridge, UK)},', '\\textbf{Harry T.~J. Bevins} \\textit{(Cavendish Laboratory, University of Cambridge, UK)},', '\\textbf{Roberto Maiolino} \\textit{(Cavendish Laboratory, University of Cambridge, UK)},', '\\textbf{Hiranya V. Peiris} \\textit{(Institute of Astronomy, University of Cambridge, UK)},']"
Eclipsed X-ray Bursts from Magnetar SGR J1935+2154 and the Fireball Measurements,"['\\affiliation{Institute of Astrophysics, Central China Normal University, Wuhan 430079, China}', '\\affiliation{State Key Laboratory of Particle Astrophysics, Institute of High Energy Physics, Chinese Academy of Sciences, 19B Yuquan Road, Beijing 100049, China}', '\\affiliation{Institute of Astrophysics, Central China Normal University, Wuhan 430079, China}', '\\affiliation{Education Research and Application Center, National Astronomical Data Center, Wuhan 430079, China}', '\\affiliation{Institute of Astrophysics, Central China Normal University, Wuhan 430079, China}', '\\affiliation{Education Research and Application Center, National Astronomical Data Center, Wuhan 430079, China}', '\\affiliation{State Key Laboratory of Particle Astrophysics, Institute of High Energy Physics, Chinese Academy of Sciences, 19B Yuquan Road, Beijing 100049, China}', '\\affiliation{State Key Laboratory of Particle Astrophysics, Institute of High Energy Physics, Chinese Academy of Sciences, 19B Yuquan Road, Beijing 100049, China}', '\\affiliation{State Key Laboratory of Particle Astrophysics, Institute of High Energy Physics, Chinese Academy of Sciences, 19B Yuquan Road, Beijing 100049, China}', '\\affiliation{University of Chinese Academy of Sciences, Beijing 100049, China}', '\\affiliation{Department of Astronomy, School of Physical Sciences, University of Science and Technology of China, Hefei 230026, China}', '\\affiliation{State Key Laboratory of Particle Astrophysics, Institute of High Energy Physics, Chinese Academy of Sciences, 19B Yuquan Road, Beijing 100049, China}', '\\affiliation{University of Chinese Academy of Sciences, Beijing 100049, China}']"
Temperature based radial metallicity gradients in nearby galaxies,[]
The impact of lunar topography on the 21-cm power spectrum for grid-based arrays : Insights for the Dark-ages EXplorer (DEX),"['$^{1}$ Kapteyn Astronomical Institute, University of Groningen, PO Box 800, NL-9700 AV Groningen, The Netherlands\\\\', '$^{1}$ Kapteyn Astronomical Institute, University of Groningen, PO Box 800, NL-9700 AV Groningen, The Netherlands\\\\', '$^{2}$ Netherlands Institute for Radio Astronomy (ASTRON), PO Box 2, NL-7990 AA Dwingeloo, The Netherlands\\\\', '$^{2}$ Netherlands Institute for Radio Astronomy (ASTRON), PO Box 2, NL-7990 AA Dwingeloo, The Netherlands\\\\', '$^{3}$ Radboud Radio Lab, Radboud University, Heyendaalseweg 135, 6525 AJ Nijmegen, The Netherlands\\\\', '$^{3}$ Radboud Radio Lab, Radboud University, Heyendaalseweg 135, 6525 AJ Nijmegen, The Netherlands\\\\', '$^{4}$ Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Mekelweg 4, 2628 CD Delft, The Netherlands\\\\', '$^{4}$ Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Mekelweg 4, 2628 CD Delft, The Netherlands\\\\', '$^{5}$ INAF - Istituto di Radioastronomia, Via P. Gobetti 101, 40129 Bologna, Italy\\\\', '$^{6}$  LUX, Observatoire de Paris, PSL Research University, CNRS, Sorbonne Université, 75014 Paris, France\\\\', '$^{7}$ ARCO (Astrophysics Research Center), Department of Natural Sciences, The Open University of Israel, 1 University Road, PO Box 808, Ra’anana 4353701, Israel\\\\', '$^{8}$ Kavli Institute for Cosmology, Madingley Road, CB3 0HA Cambridge, UK\\\\', '$^{9}$ Faculty of Aerospace Engineering, Delft University of Technology, Kluyverweg 1, 2629 HS Delft, The Netherlands\\\\', '$^{9}$ Faculty of Aerospace Engineering, Delft University of Technology, Kluyverweg 1, 2629 HS Delft, The Netherlands\\\\', '$^{10}$ Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands\\\\', '$^{10}$ Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands\\\\', '$^{11}$ Leiden Observatory, Leiden University, P.O. Box 9513, 2300 RA Leiden, The Netherlands\\\\', '$^{11}$ Leiden Observatory, Leiden University, P.O. Box 9513, 2300 RA Leiden, The Netherlands\\\\', '$^{12}$ Liaoning Key Laboratory of Cosmology and Astrophysics, College of Sciences, Northeastern University, Shenyang 110819, China']"
Roles of SN and AGN Feedback in Shaping the Baryonic Content in a Wide Range of Dark Matter Halo Mass,[]
Beyond general relativity: probing gravity with gravitational redshifts,"['$^\\mathbf{1}$ Imperial Centre for Inference and Cosmology (ICIC) \\& Astrophysics group, Department of Physics, Imperial College, Blackett Laboratory, Prince Consort Road, London SW7 2AZ, UK \\\\', '$^\\mathbf{2}$ Dipartimento di Fisica e Astronomia “Augusto Righi” - Alma Mater Studiorum Università di Bologna, via Piero Gobetti 93/2, I-40129 Bologna, Italy \\\\', '$^\\mathbf{3}$ INAF - Osservatorio di Astrofisica e Scienza dello Spazio di Bologna, via Piero Gobetti 93/3, I-40129 Bologna, Italy\\\\', '$^\\mathbf{4}$ INFN - Sezione di Bologna, viale Berti Pichat 6/2, I-40127 Bologna, Italy \\\\', '$^\\mathbf{5}$ Department of Physics and Earth Sciences, University of Ferrara, Via G. Saragat, 1, 44122 Ferrara, Italy\\\\', '$^\\mathbf{6}$ Max-Planck-Institut für extraterrestrische Physik, Postfach 1312, Giessenbachstr., 85748 Garching, Germany\\\\', '$^\\mathbf{7}$ Dipartimento di Fisica, Università degli Studi di Milano, Via Celoria 16, I-20133 Milano, Italy\\\\', 'Gower Street, London WC1E 6BT, UK\\\\}']"
Normal or transitional? The evolution and properties of two type Ia supernovae in the Virgo cluster,"['\\institute{DARK, Niels Bohr Institute, University of Copenhagen, Jagtvej 155A, 2200 Copenhagen, Denmark', 'INAF, Osservatorio Astronomico di Capodimonte, Salita Moiariello 16, I-80121 Naples, Italy', 'School of Mathematics and Physics, University of Queensland, Brisbane, QLD 4072, Australia', 'Department of Astronomy, University of Illinois at Urbana-Champaign, 1002 W. Green St., IL 61801, USA', 'Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA', 'Kavli Institute for Theoretical Physics, University of California, Santa Barbara, 552 University Road, Goleta, CA 93106-4030, USA', 'Las Cumbres Observatory, 6740 Cortona Drive, Suite 102, Goleta, CA 93117, USA', 'David A. Dunlap Department of Astronomy and Astrophysics, University of Toronto, 50 St. George Street, Toronto, ON M5S 3H4, Canada', 'Institute of Astronomy and Kavli Institute for Cosmology, Madingley Road, Cambridge, CB3 0HA, UK', 'Physics and Astronomy Department, Johns Hopkins University, Baltimore, MD 21218, USA', 'Space Telescope Science Institute, Baltimore, MD 21218, USA', 'Astrophysics Research Center of the Open University (ARCO), The Open University of Israel, Ra’anana 4353701, Israel', ""Department of Natural Sciences, The Open University of Israel, Ra'anana 4353701, Israel"", 'Department of Astronomy and Astrophysics, University of California, Santa Cruz, CA 95064, USA', 'School of Physics, The University of Melbourne, VIC 3010, Australia', 'Graduate Institute of Astronomy, National Central University, 300 Zhongda Road, Zhongli, Taoyuan 32001, Taiwan', ""INAF – Osservatorio Astronomico di Padova, Vicolo dell'Osservatorio 5, I-35122 Padova, Italy"", 'Gran Sasso Science Institute (GSSI), I-67100 L’Aquila, Italy', 'Osservatorio Astronomico S. di Giacomo, AstroCampania, via S. di Giacomo, I-80051 Agerola, Italy', 'School of Physics and Astronomy, Birmingham University, B15 2TT, UK', 'Department of Physics, Lancaster University, Lancaster, LA1, UK', 'Department of Physics, University of Oxford, Keble Road, Oxford, OX1 3RH, UK', 'Center for Interdisciplinary Exploration and Research in Astrophysics (CIERA) and Department of Physics and Astronomy, Northwestern University, Evanston, IL 60208, USA', 'Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA', ""Dipartimento di Fisica e Astronomia, Universit\\'a degli Studi di Padova, Via F. Marzolo 8, I-35131 Padova, Italy""]"
Classification of HI Galaxy Profiles Using Unsupervised Learning and Convolutional Neural Networks: A Comparative Analysis and Methodological Cases of Studies,[]
Black hole merger rates for LISA and LGWA from semi-analytical modelling of light seeds,"['Pierluigi Monaco\\inst{9,10,11,12},', 'INAF - Osservatorio Astronomico di Brera, via Brera 20, I-20121 Milano, Italy', 'Department of Physics, Informatics \\& Mathematics, University of Modena \\& Reggio Emilia, via G. Campi 213/A, 41125, Modena, Italy', 'INAF - Istituto di Astrofisica e Planetologia Spaziali (IAPS), via Fosso del Cavaliere, Roma, I-133, Italy', 'Dipartimento di Fisica e Astronomia `Augusto Righi’, Università degli Studi di Bologna, Via Gobetti 93/2, I-40129 Bologna, Italy', 'INAF – Osservatorio di Astrofisica e Scienza dello Spazio di Bologna, Via Gobetti 93/3, I-40129 Bologna, Italy', 'INFN, Sezione di Milano-Bicocca, Piazza della Scienza 3, I-20126 Milano, Italy', 'Como Lake centre for AstroPhysics (CLAP), DiSAT, Università dell’Insubria, via Valleggio 11, 22100 Como, Italy', 'Istituto Nazionale di Astrofisica, Osservatorio Astronomico di Roma, Via Frascati 33, 00077 Monte Porzio Catone, Italy', 'Dipartimento di Fisica, Sezione di Astronomia, Università degli Studi di Trieste, via G.B. Tiepolo 11, I-34131, Trieste, Italy', 'INAF - Osservatorio Astronomico di Trieste, via G.B. Tiepolo 11, I-34131, Trieste, Italy', 'INFN, Sezione di Trieste, Via Valerio 2, 34127 Trieste TS, Italy', 'IFPU, Institute for Fundamental Physics of the Universe, via Beirut 2, 34151 Trieste, Italy', 'Department of Space, Earth \\& Environment, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden', 'Department of Astronomy, University of Virginia, Charlottesville, VA 22904-4235, USA', 'Dipartimento di Matematica e Fisica, Università Roma Tre, via della Vasca Navale 84, I-00146 Roma, Italy', 'Gran Sasso Science Institute (GSSI), I-67100 L’Aquila, Italy', 'INFN, Laboratori Nazionali del Gran Sasso, I-67100 Assergi, Italy', 'Dipartimento di Fisica, Università di Roma Tor Vergata, Via della Ricerca Scientifica, I-00133, Roma, Italy']"
Advances in reconstructing the cosmic-ray energy spectrum with IceTop,[]
Little Red Dots host Black Hole Stars: A unified family of gas-reddened AGN revealed by JWST/NIRSpec spectroscopy,[]
A Luminous Red Optical Flare and Hard X-ray Emission in the Tidal Disruption Event AT2024kmq,[]
NASA Innovative Advanced Concepts Phase I Final Report -- A Lunar Long-Baseline UV/Optical Imaging Interferometer: Artemis-enabled Stellar Imager (AeSI),[]
POLARIS: A High-contrast Polarimetric Imaging Benchmark Dataset for Exoplanetary Disk Representation Learning,[]
Dynamical binary interactions in the 2040s,"['\\textbf{Submitting Authors:} & \\textbf{Nadejda Blagorodnova} (University of Barcelona, Spain), \\\\']"
"EBLM XV -- Revised dynamical masses for the circumbinary planet host Kepler-16 AB, using the SOPHIE spectrograph",[]
The impact of magnetic fields during tidal disruption events,"['$^{1}$School of Physics and Astronomy \\& Institute for Gravitational Wave Astronomy, University of Birmingham, Birmingham, B15 2TT, UK\\\\', '$^{2}$ Niels Bohr International Academy, Niels Bohr Institute, Blegdamsvej 17, DK-2100 Copenhagen Ø, Denmark \\\\']"
A Be star-black hole binary with a wide orbit from LAMOST time-domain survey,[]
The OATMEAL Survey. II. The 3D spin-orbit obliquity of an eccentric transiting brown dwarf in the Ruprecht 147 open cluster,[]
The complex inner disk of the Herbig Ae star HD 100453 with VLTI/MATISSE,"['Leiden Observatory, Leiden University, Einsteinweg 55, 2333 CC Leiden, The Netherlands', 'Leiden Observatory, Leiden University, Einsteinweg 55, 2333 CC Leiden, The Netherlands', ""Konkoly Observatory, Research Centre for Astronomy and Earth Sciences, HUN-REN, Konkoly-Thege Mikl\\'os \\'ut 15-17, 1121 Budapest, Hungary"", ""CSFK, MTA Centre of Excellence, Konkoly-Thege Mikl\\'os \\'ut 15-17, H-1121 Budapest, Hungary"", 'Anton Pannekoek Institute for Astronomy, University of Amsterdam, the Netherlands', 'Max Planck Institute for Astronomy, K\\""onigstuhl 17, D-69117 Heidelberg, Germany', ""Universit\\'e C\\^ote d’Azur, Observatoire de la C\\^ote d’Azur, CNRS, Laboratoire Lagrange, France"", 'Univ. Grenoble Alpes, CNRS, IPAG, 38000 Grenoble, France', 'NASA Goddard Space Flight Center, Astrophysics Division, Greenbelt, MD 20771, USA', 'STAR Institute, University of Li\\`ege, Li\\`ege, Belgium', 'Max-Planck-Institut f\\""ur Radioastronomie, Auf dem H\\""ugel 69, 53121, Bonn, Germany', 'Institute of Theoretical Physics and Astrophysics, University of Kiel, Leibnizstr. 15, 24118 Kiel, Germany', ""AIM, CEA, CNRS, Universit\\'e Paris-Saclay, Universit\\'e Paris Diderot, Sorbonne Paris Cit\\'e, F-91191 Gif-sur-Yvette, France"", 'Institute for Mathematics, Astrophysics and Particle Physics, Radboud University, P.O. Box 9010, MC 62 NL-6500 GL Nijmegen, the Netherlands', 'SRON Netherlands Institute for Space Research, Niels Bohrweg 4, 2333 CA Leiden, The Netherlands', 'SRON Netherlands Institute for Space Research, Niels Bohrweg 4, 2333 CA Leiden, The Netherlands', 'Steward Observatory, University of Arizona, 933 N. Cherry Avenue, Tucson, AZ 85721, USA']"
Features of the Spatial Distribution of Galaxy Clusters,[]
Modeling brightness temperature of prominences on the solar disk using ALMA single-dish observations,"['\\address[1]{\\orgdiv{Hvar Observatory}, \\orgname{Faculty of Geodesy, University of Zagreb}, \\orgaddress{\\state{Zagreb}, \\country{Croatia}}}', '\\address[2]{\\orgdiv{Landessternwarte}, \\orgname{Zentrum f\\""ur Astronomie der Universit\\""at Heidelberg}, \\orgaddress{\\state{Heidelberg}, \\country{Germany}}}', '\\address[3]{\\orgdiv{University of Applied Sciences and Arts Northwestern Switzerland}, \\orgaddress{\\state{Windisch}, \\country{Switzerland}}}', '\\address[4]{\\orgdiv{Institute for Particle Physics and Astrophysics}, \\orgaddress{\\state{ETH Zurich}, \\country{Switzerland}}}', ""\\address[5]{\\orgdiv{NAT - N\\'ucleo de Astrof\\'isica}, \\orgname{Universidade Cidade de S\\~ao Paulo}, \\orgaddress{\\state{S{\\~a}o Paulo}, \\country{Brazil}}}"", '\\address[6]{\\orgdiv{Center for Solar-Terrestrial Research}, \\orgname{New Jersey Institute of Technology, Newark}, \\orgaddress{\\state{New Jersey}, \\country{USA}}}', '\\address[6]{\\orgdiv{Center for Solar-Terrestrial Research}, \\orgname{New Jersey Institute of Technology, Newark}, \\orgaddress{\\state{New Jersey}, \\country{USA}}}', '\\address[7]{\\orgdiv{Astronomical Society} \\orgname{""Anonymus""}, \\orgaddress{\\state{Valpovo}, \\country{Croatia}}}', ""\\address[8]{\\orgdiv{Protostar Labs} \\orgname{d.o.o.}, \\orgaddress{\\state{Beli{\\v s}\\'ce}, \\country{Croatia}}}"", '\\address[9]{\\orgdiv{Institute of Physics}, \\orgname{University of Graz}, \\orgaddress{\\state{Graz}, \\country{Austria}}}', ""\\corres{*Filip Matkovi\\'{c}, Hvar Observatory, Faculty of Geodesy, University of Zagreb, Ka\\v{c}i\\'{c}eva 26, 10000 Zagreb, Croatia. \\\\\\email{fmatkovic@geof.hr}}"", '\\presentaddress{Croatian Science Foundation, project ID: 7549. Austrian-Croatian Bilateral Scientific Projects. Horizon 2020 project SOLARNET, project ID: 824135. Alexander von Humboldt Foundation. S{\\~a}o Paulo Research Foundation (FAPESP), grant number: 2019/03301-8.}', '\\presentaddress{Croatian Science Foundation, project ID: 7549. Austrian-Croatian Bilateral Scientific Projects. Horizon 2020 project SOLARNET, project ID: 824135. Alexander von Humboldt Foundation. S{\\~a}o Paulo Research Foundation (FAPESP), grant number: 2019/03301-8.}', '\\fundingInfo{Croatian Science Foundation, project ID: 7549. Austrian-Croatian Bilateral Scientific Projects. Horizon 2020 project SOLARNET, project ID: 824135. Alexander von Humboldt Foundation. S{\\~a}o Paulo Research Foundation (FAPESP), grant number: 2019/03301-8.}', '\\fundingInfo{Croatian Science Foundation, project ID: 7549. Austrian-Croatian Bilateral Scientific Projects. Horizon 2020 project SOLARNET, project ID: 824135. Alexander von Humboldt Foundation. S{\\~a}o Paulo Research Foundation (FAPESP), grant number: 2019/03301-8.}']"
Gravitational lensing rarely produces high-mass outliers to the compact binary population,[]
Assessing the star formation history of all-sky and part-sky 100pc white dwarf samples,"['$^{1}$Department of Physics, University of Warwick, Coventry CV4 7AL, UK']"
Frequently Used References For Atomic Data In X-ray Spectroscopy,[]
Large-Scale Structure in COSMOS-Web: Tracing Galaxy Evolution in the Cosmic Web up to $z \sim 7$ with the Largest JWST Survey,"['\\affiliation{Department of Physics and Astronomy, University of California, Riverside, 900 University Avenue, Riverside, CA 92521, USA}', '\\affiliation{Department of Physics and Astronomy, University of California, Riverside, 900 University Avenue, Riverside, CA 92521, USA}', '\\affiliation{Department of Physics and Astronomy, University of California, Riverside, 900 University Avenue, Riverside, CA 92521, USA}', '\\affiliation{Laboratory for Multiwavelength Astrophysics, School of Physics and Astronomy, Rochester Institute of Technology, 84 Lomb Memorial Drive, Rochester, NY 14623, USA}', '\\affiliation{Department of Physics, University of California, Santa Barbara, Santa Barbara, CA 93106, USA}', '\\affiliation{Cosmic Dawn Center (DAWN), Denmark}', 'Speedway Blvd Stop C1400, Austin, TX 78712, USA}', '\\affiliation{Instituto de Física y Astronomía, Universidad de Valparaíso, Avda. Gran Bretan\\~{a} 1111, Valparaíso, Chile}', '\\affiliation{Caltech/IPAC, MS 314-6, 1200 E. California Blvd. Pasadena, CA 91125, USA}', '\\affiliation{Department of Physics and Astronomy, University of Hawaii, Hilo, 200 W Kawili St, Hilo, HI 96720, USA}', '\\affiliation{Caltech/IPAC, MS 314-6, 1200 E. California Blvd. Pasadena, CA 91125, USA}']"
Detection of a Type-C QPO during the soft-to-hard transition in Swift J1727.8-1613,[]
"The Weighing Halos Accurately, Locally, and Efficiently with Supernovae (WHALES) Survey Overview and Initial Data Release","['\\affiliation{Department of Physics, Duke University, Durham, NC 27708, USA}', '\\affiliation{Department of Physics, Duke University, Durham, NC 27708, USA}', '\\affiliation{Department of Physics, Duke University, Durham, NC 27708, USA}', '\\affiliation{Department of Physics, Duke University, Durham, NC 27708, USA}', '\\affiliation{Department of Physics, University of Michigan, Ann Arbor, MI 48109, USA}', '\\affiliation{Aix Marseille Univ, CNRS/IN2P3, CPPM, Marseille, France}', '\\affiliation{The Research School of Astronomy and Astrophysics, The Australian National University, Canberra, ACT 2611, Australia}', '\\affiliation{The Research School of Astronomy and Astrophysics, The Australian National University, Canberra, ACT 2611, Australia}', '\\affiliation{The Research School of Astronomy and Astrophysics, The Australian National University, Canberra, ACT 2611, Australia}', '\\affiliation{Space Telescope Science Institute, Baltimore, MD 21218, USA}', '\\affiliation{Department of Physics and Astronomy, Johns Hopkins University, Baltimore, MD 21218, USA}']"
DESI DR2 Results II: Measurements of Baryon Acoustic Oscillations and Cosmological Constraints,[]
Project AMIGA: The Inner Circumgalactic Medium of Andromeda from Thick Disk to Halo,[]
SN 2021ukt: A Transitional Supernova with a Short Plateau and Persistent Interaction,"['\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Department of Astronomy \\& Astrophysics, University of California, San Diego, 9500 Gilman Drive, MC 0424, La Jolla, CA 92093-0424, USA}', '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Department of Physics, Tsinghua University, Qinghua Yuan, Beijing 100084, China}', '\\affiliation{Division of Physics, Mathematics, and Astronomy, California Institute of Technology, Pasadena, CA 91125, USA}', '\\affiliation{Jet Propulsion Laboratory, California Institute of Technology, 4800 Oak Grove Drive, Pasadena, CA 91109, USA}', '211 Bryant Space Science Center, Gainesville, FL 32611-2055 USA}', '\\affiliation{Center for Astrophysics | Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA 02138-1516, USA}', '\\affiliation{The NSF AI Institute for Artificial Intelligence and Fundamental Interactions, USA}', 'Can Magrans, s/n, E-08193 Barcelona, Spain}', ""\\affiliation{Institut d'Estudis Espacials de Catalunya (IEEC), 08860 Castelldefels (Barcelona), Spain}"", '\\affiliation{Steward Observatory, University of Arizona, 933 North Cherry Avenue, Tucson, AZ 85721-0065, USA}']"
The JWST EXCELS Survey: A spectroscopic investigation of the ionizing properties of star-forming galaxies at 1<z<8,"['$^{1}$Institute for Astronomy, University of Edinburgh, Royal Observatory, Edinburgh EH9 3HJ, UK\\\\', ""$^{2}$NSF's National Optical-Infrared Astronomy Research Laboratory, 950 N. Cherry Ave., Tucson, AZ 85719, USA\\\\"", '$^{3}$Department of Astronomy, University of Massachusetts, Amherst, MA 01003, USA\\\\', '$^{4}$Department of Physics \\& Astronomy, University of California, 430 Portola Plaza, Los Angeles, CA 90095, USA}']"
The Spatial Evolution of Star Clusters in NGC 628 with JWST,"['$^{1}$Cardiff Hub for Astrophysics Research and Technology (CHART), School of Physics \\& Astronomy, Cardiff University, The Parade, CF24 3AA Cardiff, UK\\\\', '$^{2}$Department of Astronomy, Oskar Klein Centre, Stockholm University, AlbaNova University Center, SE-106 91 Stockholm, Sweden\\\\', '$^{3}$Steward Observatory, University of Arizona, 933 N Cherry Avenue, Tucson, AZ 85721, USA\\\\', '$^{4}$Dipartimento di Fisica, Università di Pisa, Largo Bruno Pontecorvo 3, 56127 Pisa, Italy\\\\', '$^{5}$INAF – OAS, Osservatorio di Astrofisica e Scienza dello Spazio di Bologna, via Gobetti 93/3, I-40129 Bologna, Italy\\\\', '$^{6}$INFN, Largo B. Pontecorvo 3, 56127 Pisa, Italy\\\\', '$^{7}$Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA\\\\', '$^{8}$Department of Astronomy, University of Massachusetts, 710 North Pleasant Street, Amherst, MA 01003, USA\\\\', '$^{9}$ASI-Space Science Data Center, Via del Politecnico, I-00133, Rome, Italy\\\\', '$^{10}$Katonah, NY 10536, USA\\\\', '$^{11}$Vassar College, Department of Physics \\& Astronomy, Poughkeepsie, NY 12604, USA\\\\', '$^{12}$Department of Astronomy, University of Wisconsin, 475 North Charter St., Madison, WI 53706, USA\\\\', '$^{13}$Research School of Astronomy and Astrophysics, Australian National University, Canberra, ACT 2611, Australia\\\\', '$^{14}$ARC Centre of Excellence for All Sky Astrophysics in 3 Dimensions (ASTRO 3D), Australia\\\\', '$^{15}$University of Massachusetts Amherst, Amherst, MA 01003, USA\\\\', '$^{16}$Department of Astronomy, University of Virginia, Charlottesville, VA, USA\\\\', '$^{17}$Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA']"
GRB 250704B: An Off-axis Short GRB with a Long-Lived Afterglow Plateau,"['\\affiliation{Department of Physics, Indian Institute of Technology Bombay, Powai, Mumbai 400076, India}', '\\affiliation{Cahill Center for Astrophysics, California Institute of Technology, MC 249-17, 1216 E California Boulevard, Pasadena, CA, 91125, USA}', '\\affiliation{Department of Physics, Indian Institute of Technology Bombay, Powai, Mumbai 400076, India}', '\\affiliation{Department of Physics, Indian Institute of Technology Bombay, Powai, Mumbai 400076, India}', '\\affiliation{Department of Physics, Indian Institute of Technology Bombay, Powai, Mumbai 400076, India}', '\\affiliation{School of Physics and Astronomy, Tel Aviv University, Tel Aviv 6997801, Israel}', '\\affiliation{Cahill Center for Astrophysics, California Institute of Technology, MC 249-17, 1216 E California Boulevard, Pasadena, CA, 91125, USA}', '\\affiliation{University Observatory, Faculty of Physics, Ludwig-Maximilians-Universität München, Scheinerstr. 1, 81679 Munich, Germany}', '\\affiliation{Kavli Institute for Particle Astrophysics and Cosmology, Stanford University, 452 Lomita Mall, Stanford, CA 94305, USA}', '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Cahill Center for Astrophysics, California Institute of Technology, MC 249-17, 1216 E California Boulevard, Pasadena, CA, 91125, USA}']"
